Id,SalePrice
1593,116670.45565153117
1594,116924.05101307624
1595,130033.25862527329
1596,209529.04595706952
1597,164619.01516018432
1598,187603.4475309351
1599,176927.2020847849
1600,183941.686837676
1601,69915.11050806669
1602,108694.53219869226
1603,92660.56881479174
1604,274507.92807465687
1605,248850.71642262462
1606,164467.8012380294
1607,162062.58405305955
1608,215161.10628027178
1609,193799.75700529868
1610,164149.50241613004
1611,147897.32702415437
1612,179553.81248161042
1613,170949.98772508872
1614,124109.67355971523
1615,85893.40189735715
1616,81763.30645085235
1617,89436.67637603494
1618,122817.78523370718
1619,133657.21938481648
1620,164084.62873367546
1621,140817.72902323914
1622,145173.94759484782
1623,272761.6600619977
1624,219831.72279732814
1625,125244.87565473431
1626,170182.73958305208
1627,185971.97214860984
1628,266861.43252907094
1629,179206.65374492088
1630,310865.4116794778
1631,196244.80358051165
1632,237852.1576186241
1633,171514.33370999704
1634,185500.72874879485
1635,180192.23519891404
1636,163637.3538742975
1637,177683.40754396972
1638,206178.99726261053
1639,181131.07509722438
1640,239960.24186259287
1641,179596.5481951088
1642,223594.77100444943
1643,225978.11073903835
1644,227600.21031138036
1645,179958.05958093636
1646,157684.75308266486
1647,156845.36646643528
1648,136802.9688867503
1649,135355.59125272336
1650,119242.9988887042
1651,120028.88494851068
1652,95143.23692886945
1653,95455.40842602181
1654,155496.4200760211
1655,145361.0988261824
1656,149039.39569570968
1657,154120.99340521617
1658,154415.07040903415
1659,127425.12939227735
1660,156609.04872470244
1661,431868.43515768746
1662,354596.35619423643
1663,362377.45026921877
1664,428038.76300773636
1665,318702.91145642183
1666,328927.8278358911
1667,337658.0589222356
1668,329365.0482896409
1669,295740.64571655757
1670,355280.37398119783
1671,261058.3259460419
1672,432818.31115464633
1673,296875.4515125458
1674,249839.62039501846
1675,195772.58317614874
1676,191842.66601451024
1677,215634.58961659137
1678,414364.2316329452
1679,383828.37921772973
1680,311152.63306394254
1681,252251.05765988902
1682,312517.87028677284
1683,188534.59184711488
1684,174291.05714195696
1685,174514.69354743295
1686,171266.26666198997
1687,170211.21110423017
1688,192069.76583556534
1689,191755.0529432464
1690,183620.1730684869
1691,175584.64777601842
1692,256155.12302391487
1693,169345.13302622497
1694,182115.83481679115
1695,169896.1050094804
1696,268171.8386559599
1697,166919.80233417926
1698,325954.8248823563
1699,326200.9269362371
1700,242728.4461924736
1701,260689.4415727151
1702,252602.1616495246
1703,258207.7198333966
1704,290450.15370081656
1705,231218.40977401668
1706,411454.22702591337
1707,211772.27063930634
1708,210647.94289481794
1709,266470.1712279716
1710,227500.10799319597
1711,267780.94345639524
1712,256660.1049773456
1713,278430.36238338385
1714,215699.4225407588
1715,200470.14815825614
1716,181080.56162920964
1717,166767.02333297997
1718,124567.10374107293
1719,202988.64285305399
1720,247223.55136810493
1721,166681.7959245075
1722,119890.450240032
1723,159673.00178547905
1724,216067.78244426203
1725,233112.0192982646
1726,191349.28104232292
1727,178998.3356959196
1728,182772.96732942882
1729,161297.49081859333
1730,160203.4859598717
1731,119872.14216764794
1732,127959.24754993363
1733,121800.90729638943
1734,130604.77059004574
1735,133153.16088547552
1736,118489.24666389785
1737,316682.70525626326
1738,212074.1932341899
1739,268222.47042788967
1740,215336.93375380835
1741,188236.55884673385
1742,169491.4899163102
1743,171142.20683420863
1744,288857.74952118495
1745,214498.73512918688
1746,211944.00495785652
1747,207592.95565375744
1748,205222.98454722372
1749,161233.19969130214
1750,144034.31520196312
1751,215998.01041118675
1752,120920.43342135685
1753,136388.90200563098
1754,194504.86878539942
1755,169655.4198812455
1756,120247.53647984513
1757,116965.12228495388
1758,149162.60464816686
1759,159393.0563478619
1760,162416.13508367323
1761,151469.13356217605
1762,175862.4242240825
1763,167037.24405213224
1764,118119.06764708877
1765,169615.80243673077
1766,169491.24389198454
1767,199080.41057034658
1768,140787.57629050702
1769,160832.0287248712
1770,142204.10982397408
1771,137307.59904273594
1772,136291.52191461614
1773,139782.53227393425
1774,132592.56591520426
1775,130641.57958997405
1776,119096.68904415685
1777,107786.44685385941
1778,131074.28353432886
1779,115071.28112401153
1780,171571.35018368525
1781,129474.86660790408
1782,96751.97830769917
1783,129678.53406580955
1784,97556.73846705882
1785,112507.92990782122
1786,154480.87894661757
1787,158748.0577061978
1788,68343.3603255061
1789,105990.28973997849
1790,85888.5409833413
1791,173860.22902250252
1792,147601.47378009078
1793,146479.041719966
1794,139854.4254337229
1795,133873.78424951146
1796,126989.36743836569
1797,123092.31352241393
1798,119390.66583045626
1799,105592.59326277657
1800,128130.42629797266
1801,119331.19691277898
1802,140279.36944782102
1803,141387.1191971423
1804,143088.51269542205
1805,138086.41030668363
1806,116831.66860629998
1807,138783.0400492965
1808,120178.59405458787
1809,123388.55570185263
1810,145274.7278581465
1811,103756.2132757377
1812,108963.51145975503
1813,119586.67790614288
1814,88806.0341049798
1815,70432.30679998225
1816,96749.49248828623
1817,131183.98490624857
1818,137419.61964274882
1819,120063.67527010449
1820,83589.85859492875
1821,110213.28165517945
1822,146311.9569583745
1823,69868.09050551051
1824,139529.48148260135
1825,135056.66002545948
1826,103662.87883598784
1827,106502.3445450215
1828,135977.18904858327
1829,111250.81230775805
1830,131568.78110663532
1831,138520.63116707988
1832,120530.84567711834
1833,138020.6517324485
1834,122745.40815914758
1835,139508.36921715582
1836,119807.5450455872
1837,96321.9310766484
1838,126323.22869300323
1839,85067.26037248355
1840,144967.3956383413
1841,140593.3607547978
1842,94896.58769820473
1843,143666.36298482836
1844,140516.7545531844
1845,142711.86351381696
1846,153048.1043493222
1847,154763.57424223772
1848,64324.93050215982
1849,111838.59470762739
1850,120579.35513567396
1851,150300.2807712526
1852,127823.9775867931
1853,141436.66549507205
1854,163504.79383122496
1855,158063.17005394376
1856,219093.8195986196
1857,163278.58902820855
1858,136461.49824164508
1859,121783.32941587671
1860,153032.7480088476
1861,121198.90082174863
1862,267100.91084829316
1863,257507.55075149986
1864,257616.23849091132
1865,316473.14758791367
1866,320988.9520115823
1867,239313.5632171363
1868,289434.188926754
1869,201473.60356002452
1870,231469.8410764321
1871,254349.62135808344
1872,173366.7154574049
1873,220273.69250681196
1874,137844.70896983275
1875,197843.9454231209
1876,196083.94217832404
1877,214319.5886050558
1878,214343.84933103833
1879,133239.69349311685
1880,134076.40998550775
1881,246337.32612655446
1882,249740.74154276084
1883,197844.30714294736
1884,213463.00116216458
1885,248407.04586876076
1886,284032.9121166193
1887,203637.1090605182
1888,270006.94494343427
1889,170597.65064082923
1890,134214.90033714953
1891,145434.29496260372
1892,110725.29756873747
1893,130668.30745608115
1894,127519.51043940814
1895,149674.19842426007
1896,126619.1651880684
1897,126931.4235018042
1898,108956.00128730945
1899,140875.58799325192
1900,122454.66551896598
1901,162888.1335182733
1902,143891.42931049934
1903,196137.60468533487
1904,134652.7043679433
1905,179006.46720334288
1906,149059.30528256338
1907,188267.13517005875
1908,117463.52724451532
1909,141275.06416194752
1910,128488.81109257259
1911,193008.93160294124
1912,266359.35101501347
1913,149578.43041933762
1914,74047.09154132732
1915,295907.14693800954
1916,82226.92642019448
1917,250820.95148566627
1918,136099.75569507485
1919,161493.31845661314
1920,162975.36630732263
1921,401546.7536031542
1922,331102.2127483512
1923,193263.62101032742
1924,219200.5254562241
1925,220856.46414498021
1926,371684.9722344714
1927,138219.11240960675
1928,157995.8292194382
1929,121931.54062078394
1930,137128.45575907791
1931,141961.2278679748
1932,140057.3975765643
1933,175797.25245935217
1934,179084.08831916653
1935,177919.20061544093
1936,187152.16518506815
1937,181809.50392079644
1938,176353.50296373712
1939,253176.50730681556
1940,189029.65204294946
1941,178482.42554016787
1942,189345.488415885
1943,195744.40416258475
1944,319262.2829844973
1945,358897.00029701926
1946,154344.06349082311
1947,297671.16956729884
1948,161193.45240082988
1949,242424.5686460678
1950,173475.0410750856
1951,252928.8287370496
1952,231962.15957145882
1953,167373.31391894017
1954,189693.9060073008
1955,130325.0757790218
1956,276018.0478505633
1957,160087.00351935363
1958,303877.2976069815
1959,141685.51346518632
1960,116411.09374912448
1961,120741.57125309522
1962,95899.92543964463
1963,98667.4903308896
1964,111866.12274764053
1965,147583.71123471227
1966,140632.3721767177
1967,291922.84993779263
1968,395277.0015438951
1969,381315.27251605055
1970,404783.4746806434
1971,384794.35090747825
1972,351465.18605118984
1973,260632.07634555202
1974,315725.9367622352
1975,419709.1697489943
1976,282012.4521999799
1977,348402.9090301198
1978,337136.8486694265
1979,322299.48504130746
1980,199414.58282559275
1981,330952.92863135395
1982,227857.08682525702
1983,213924.98336713872
1984,169627.52131160386
1985,214948.86637105537
1986,222499.45988477586
1987,178302.00501549544
1988,179062.68704045773
1989,191948.42082160647
1990,221141.5263666774
1991,216075.1263879195
1992,209010.21145376677
1993,174785.51172798572
1994,233100.05665567997
1995,182761.30180206225
1996,253903.65948744232
1997,314088.9667315423
1998,331506.60479021305
1999,251943.86458440998
2000,295946.2915528676
2001,271633.7859854698
2002,249186.86593671603
2003,253439.34825830878
2004,262341.12662765774
2005,232201.83319483662
2006,215964.98451162453
2007,256743.3481314195
2008,205278.38549610978
2009,197759.17742077634
2010,191503.98928340184
2011,133832.99193961165
2012,182888.9290686572
2013,183464.6308516239
2014,191600.93480056745
2015,196613.6587719853
2016,198421.1552890517
2017,200630.47083200343
2018,127379.06081792666
2019,130307.72550873276
2020,123428.99456621424
2021,116372.65429418827
2022,174320.4406116234
2023,151460.32301683488
2024,234644.7050569107
2025,324970.9049340269
2026,181342.16450370647
2027,156253.8460919547
2028,156716.72047868406
2029,169091.98032829346
2030,264303.55374022527
2031,220136.70013033994
2032,239577.63050105138
2033,254371.7600699891
2034,164156.17315682722
2035,204064.07376064896
2036,176975.56085781686
2037,179425.13924870468
2038,272613.50934906566
2039,195816.8171956904
2040,319175.96670580434
2041,268151.5019977832
2042,200025.58335415233
2043,160918.0748000585
2044,173607.2685840047
2045,212370.69023334974
2046,134850.1532516986
2047,143656.3979783934
2048,135992.81584049013
2049,133480.68803710878
2050,167984.95797849388
2051,106858.41877502906
2052,129925.79281720605
2053,143915.6618069683
2054,80446.90128971754
2055,153146.4643126858
2056,138011.65935606707
2057,126232.78629633269
2058,218252.07861907524
2059,145290.82150049065
2060,156797.55302214238
2061,163989.481223983
2062,136511.57606442538
2063,112547.86462011613
2064,133620.86254708085
2065,126263.21082209412
2066,174442.17236122585
2067,135560.35721893553
2068,130556.03554965604
2069,89214.08042272693
2070,100141.88895871157
2071,98138.1507733731
2072,142103.2578220974
2073,142744.96386876566
2074,169996.37645670454
2075,139580.71861759308
2076,120903.74032257439
2077,144744.9537541913
2078,131824.61017274158
2079,131646.91320825476
2080,110181.90922564306
2081,123841.77099423611
2082,128528.28900353519
2083,135870.1218412402
2084,104353.9903405524
2085,127283.06300253353
2086,129943.91990206856
2087,119847.21075531418
2088,110566.75523806667
2089,85513.7826539635
2090,129627.96217262936
2091,121362.6482966296
2092,126214.01714951036
2093,144688.05915465203
2094,124034.48399303065
2095,152062.14931743944
2096,88296.7661999847
2097,93959.6434385538
2098,139126.19437930314
2099,66219.73716615107
2100,109332.61066043911
2101,129635.89744955518
2102,129774.25113692744
2103,104351.27886384084
2104,139286.7776138076
2105,122500.36350406877
2106,86439.01946848795
2107,197669.21980387604
2108,117875.59846392725
2109,112212.6047552139
2110,126497.02218084445
2111,142838.66766772987
2112,140665.5877178371
2113,119385.31654857441
2114,106685.05580512508
2115,150518.45137905306
2116,115800.78186877433
2117,145174.5334181713
2118,128608.39385793179
2119,102907.60224071567
2120,111555.22465837277
2121,88963.40003890383
2122,97668.75201742435
2123,97922.82867586472
2124,169966.40247740247
2125,129844.19488301703
2126,153683.11185160198
2127,147104.82262811062
2128,127705.63870001778
2129,98741.7038196779
2130,138084.42493771596
2131,152586.162809927
2132,117975.53815639591
2133,117240.7302139531
2134,125421.43620722978
2135,104226.1381110987
2136,91972.86308916872
2137,119653.37217282072
2138,138712.04242741194
2139,150495.6940041079
2140,137436.5543380693
2141,141308.69028265643
2142,136071.07254224923
2143,135641.72408853914
2144,123350.3472405378
2145,135540.96222695845
2146,151669.13130486995
2147,168318.05183134717
2148,132284.06245013318
2149,141251.65301970733
2150,206517.32734545137
2151,113080.67717279508
2152,148067.50698679965
2153,155096.4503167831
2154,110532.82268726088
2155,124802.0215682651
2156,237680.03734570908
2157,241965.0127850262
2158,234966.02566025459
2159,210264.16674746227
2160,173464.32138229132
2161,249008.89732608703
2162,356740.46329204354
2163,334799.5092536328
2164,257514.1605590598
2165,176497.3262767488
2166,144803.3060050709
2167,207918.9412725393
2168,205930.83302746495
2169,196254.51940735473
2170,219080.88172204074
2171,147951.3550256594
2172,136908.8743660907
2173,156981.21442714953
2174,231906.47459052913
2175,279626.9914342325
2176,309500.20853781205
2177,250236.32919914246
2178,215776.3330300902
2179,143639.02009427786
2180,213553.95461985888
2181,191006.6331649319
2182,228886.60366817252
2183,198222.4177947701
2184,138046.3053940541
2185,138099.75342901674
2186,139656.12938964932
2187,147548.73854952553
2188,151068.39099656307
2189,192077.57858352998
2190,88552.91232018665
2191,90485.48267670385
2192,96599.32920286029
2193,96692.59626694821
2194,95619.75212203515
2195,117699.63657412943
2196,107587.35112658143
2197,114033.16893578356
2198,143183.5209412876
2199,160143.4168451171
2200,128894.86040039355
2201,130215.67473964942
2202,174700.61883746868
2203,159442.94435514862
2204,167815.92384749095
2205,111719.27555596488
2206,134613.6327231812
2207,179305.30563606365
2208,220098.08256163247
2209,190196.1080066664
2210,124649.55401177573
2211,107729.49241555431
2212,105777.73081106022
2213,100410.84380668994
2214,136648.4599323974
2215,99255.94927697134
2216,148699.22126948115
2217,85898.89306858498
2218,94868.93365884061
2219,84603.80673566862
2220,73447.30933055322
2221,295660.69601626316
2222,249441.8623354086
2223,289341.2367266119
2224,215990.08210821854
2225,135648.6636905775
2226,185956.6349513364
2227,204291.83255213842
2228,274408.69477965124
2229,237071.2348190901
2230,162825.36281875463
2231,210918.2731601646
2232,186518.31092997632
2233,184740.40159717895
2234,240499.83211815407
2235,222136.98277255913
2236,274867.6197263519
2237,349043.3231834118
2238,202546.85006163167
2239,110764.83307188051
2240,161118.19016514308
2241,150056.27002776225
2242,139050.54922324672
2243,130243.93094530828
2244,100420.64289506483
2245,96531.04356013259
2246,144204.4329806136
2247,100801.00583910091
2248,124563.06895355154
2249,127923.53987353957
2250,138655.16961727632
2251,124500.3094798395
2252,177795.9572774842
2253,163400.84957687333
2254,178171.049506233
2255,186951.0267298091
2256,180946.592560178
2257,197723.5928597784
2258,172282.96825702387
2259,177623.3735472518
2260,153186.70348246125
2261,177443.02766600452
2262,198301.82769651758
2263,336050.9997899293
2264,391224.94524622255
2265,161967.7014963324
2266,273700.23837635136
2267,342459.4369715436
2268,362381.2622124506
2269,158032.32178644353
2270,183671.6280932291
2271,225818.06142316185
2272,204615.58312632408
2273,166211.27658283224
2274,174509.76096766826
2275,163812.7626011556
2276,176046.774186033
2277,175977.30009723338
2278,148004.56648386296
2279,127447.22831570008
2280,119041.55221701592
2281,182767.6084630869
2282,188840.27330555097
2283,98448.58427560222
2284,113199.34009538096
2285,136927.96155778415
2286,126974.25254834855
2287,339417.97389023134
2288,270518.74282241904
2289,342238.79865307367
2290,393872.90560567763
2291,320814.7822523283
2292,398093.15747188334
2293,424988.5164541448
2294,371387.94272992865
2295,412379.23625697696
2296,259788.15660177046
2297,304752.962431327
2298,328889.88548809034
2299,351141.0740449109
2300,315500.4230006989
2301,282743.3941980989
2302,245183.29526083887
2303,236656.5467797723
2304,241312.84903282157
2305,184703.26226379638
2306,186642.36887394427
2307,193767.32069756254
2308,228164.50579148752
2309,277552.88114309794
2310,211564.1512370732
2311,202193.7175701716
2312,175185.54365066398
2313,176670.37346805798
2314,176181.830621521
2315,175252.46765248597
2316,189255.8473070718
2317,181920.20951071783
2318,174751.38890607195
2319,175478.21943413
2320,181015.59171582025
2321,243055.37982260555
2322,172095.76967991036
2323,178640.24476028435
2324,172679.56688164364
2325,214533.90920914317
2326,170768.5121643392
2327,211420.74626395525
2328,221336.76015412892
2329,183871.76358164605
2330,179213.17651109514
2331,333355.63444026135
2332,358480.7152077646
2333,309205.830227415
2334,258059.53537424063
2335,259634.6581504414
2336,317270.86811299564
2337,196642.07551314498
2338,269137.78424674965
2339,239764.76311293614
2340,376784.4281072797
2341,215988.00033473538
2342,228231.95345668547
2343,227905.3479589097
2344,231779.56329626276
2345,235564.5411527041
2346,209449.87811313526
2347,199009.48388669634
2348,226588.9792248005
2349,174034.27291229306
2350,287251.354229444
2351,257816.17534777703
2352,259098.67219876114
2353,259344.9739942362
2354,115447.30618226244
2355,138274.3964504416
2356,155789.6908966279
2357,204526.72778778363
2358,199462.60756709022
2359,124330.42081234856
2360,119531.66102018385
2361,135838.09133715916
2362,259618.58049311236
2363,139665.72737812097
2364,156699.1105641957
2365,218479.60501615866
2366,185191.84150022612
2367,214104.46964407008
2368,205878.6343869403
2369,219355.28548907815
2370,168866.9067334476
2371,169190.9351893542
2372,183222.53368416944
2373,246894.16540261326
2374,278292.94725681597
2375,239109.61121881317
2376,261680.04917097135
2377,310330.6057206904
2378,139631.44534887763
2379,178490.47624813154
2380,142290.63074366987
2381,157200.19194621334
2382,185414.94456770498
2383,204141.6925353345
2384,237824.04123526317
2385,154767.16661487444
2386,141850.84308158967
2387,137135.63399087903
2388,104768.75296037077
2389,136009.05646187565
2390,148846.57503930447
2391,136115.6524516975
2392,109437.70626951713
2393,157910.6102692645
2394,144020.37023918028
2395,190022.24960385487
2396,145160.24195009583
2397,193392.19138023962
2398,124189.44746001542
2399,67616.38637949161
2400,60977.59429187343
2401,114407.58922263273
2402,134980.41524851613
2403,133058.00670943595
2404,157743.19968365016
2405,159205.65822176414
2406,134237.15378855783
2407,128335.90207671693
2408,140977.80309646655
2409,132842.65673991368
2410,165718.78489008974
2411,122396.62068016907
2412,153860.70052380287
2413,131197.18452152112
2414,132614.6502465568
2415,127736.1292479996
2416,124848.31608757618
2417,125552.8968945196
2418,122292.54225292221
2419,127014.99325416214
2420,129525.08314185259
2421,146686.14974096452
2422,117610.67921352928
2423,125492.97888820436
2424,149503.06189245929
2425,181645.06973264125
2426,129777.48248374596
2427,129345.49189891854
2428,159474.81328657366
2429,117148.50451731677
2430,126622.13494501203
2431,128824.82974932135
2432,135523.99913092714
2433,141925.06329020974
2434,141288.767642372
2435,150249.0564898835
2436,108714.60589186584
2437,114563.53200768515
2438,126616.43394829839
2439,117227.29341706821
2440,118526.44943416025
2441,111455.23585966563
2442,106242.15009913556
2443,119191.99535932898
2444,134686.09721040243
2445,93966.40940875771
2446,116839.17509421293
2447,188045.64152825758
2448,145105.26305104964
2449,101854.15745437249
2450,148505.09810693827
2451,131541.53863357625
2452,202112.44499837048
2453,99670.85199832059
2454,129641.89127263718
2455,120532.44977594652
2456,125475.4506735597
2457,119635.3249326799
2458,115861.52958676446
2459,105938.13006779552
2460,136523.54341077586
2461,112184.2659770996
2462,129431.51329931957
2463,116778.39808296286
2464,145813.05130688442
2465,128206.38266666837
2466,110108.8552558159
2467,149499.58123700146
2468,94889.88148245387
2469,98174.21049546887
2470,189830.27485723322
2471,185044.54130762306
2472,166980.40994086722
2473,119561.31822091418
2474,107565.13388245105
2475,194728.18852593296
2476,112909.23635396034
2477,129763.52963681331
2478,161692.57007304422
2479,123574.41118040125
2480,135954.32019509707
2481,133306.47397337944
2482,135295.87186939566
2483,120130.19574653092
2484,122905.28164007065
2485,124114.28619045661
2486,153280.9928494402
2487,194644.68102205862
2488,141113.7590386814
2489,158005.079330511
2490,147911.54375215646
2491,95863.40723673855
2492,184341.39053258623
2493,149762.9357388123
2494,160309.49422838876
2495,102990.32023730471
2496,214770.25169137353
2497,145450.66710995926
2498,114410.64753627258
2499,100215.52370429832
2500,133517.85768502258
2501,126894.0157193618
2502,144164.44046493692
2503,101566.55300521807
2504,180938.9869243106
2505,219265.10799013468
2506,257519.86540944985
2507,291820.4285313246
2508,257252.19482568692
2509,226762.9484050984
2510,231797.6901648419
2511,185918.6905294136
2512,213734.38871410873
2513,217849.99619286365
2514,219115.78446418268
2515,148908.82788875015
2516,169787.72722136247
2517,133663.5378478361
2518,144627.88346201446
2519,226720.0826681715
2520,209102.5799635712
2521,195934.42776478466
2522,218605.7525097237
2523,133676.29063333536
2524,140804.5083019489
2525,145585.42391989022
2526,140803.49747161058
2527,122433.33715158499
2528,130450.68261503034
2529,132712.11265893088
2530,115166.02237042961
2531,247519.03349182097
2532,227736.9969069198
2533,201092.743699682
2534,239619.684637544
2535,280977.13848939317
2536,231515.16227985907
2537,215083.24901918665
2538,181916.80214215897
2539,188591.88320176073
2540,182037.15622335795
2541,180331.03260292072
2542,172037.60928064317
2543,134549.4900535045
2544,123277.84697586251
2545,136956.40237786365
2546,136221.21880846666
2547,134101.0529504093
2548,148778.9784866206
2549,162764.41016326676
2550,371089.9098060699
2551,147889.5994709032
2552,119987.27837757411
2553,89895.40854240245
2554,109106.06022677624
2555,106308.40638890125
2556,108100.29743519226
2557,117539.793836273
2558,146092.46293534254
2559,127080.22749203577
2560,130844.08830687495
2561,119714.29117218449
2562,129599.54141651858
2563,138126.61368569528
2564,168364.91771389032
2565,132353.9864134251
2566,150130.20297009937
2567,123810.49212320594
2568,181173.52195592388
2569,189565.0323294653
2570,125430.67289004235
2571,181595.9804413774
2572,153951.78669562467
2573,211299.4610190195
2574,264739.7161541473
2575,124062.06134942337
2576,127507.58954788043
2577,162280.75551165067
2578,91674.27019495392
2579,77221.2600293359
2580,131312.5364121861
2581,131840.57844094644
2582,120168.57866619754
2583,255826.27491255512
2584,163175.44214484925
2585,197159.39731448924
2586,214305.5276740096
2587,193472.15638504017
2588,130697.68526762334
2589,142190.72374326523
2590,218694.2550583484
2591,198080.16211464556
2592,216473.89826331174
2593,252290.35719745833
2594,172574.26532629126
2595,199988.8306076888
2596,331059.5983469094
2597,197866.83421246585
2598,260260.56154357147
2599,322811.0935211856
2600,133964.83343345692
2601,143087.11125710775
2602,90048.38109733733
2603,95500.07219244013
2604,86157.63957737567
2605,91600.30883094475
2606,151000.2317228312
2607,175515.894776424
2608,196968.78746489374
2609,156560.87718314384
2610,105454.72024387751
2611,146304.36248952826
2612,145780.22058313643
2613,129115.6618667197
2614,129185.29755195991
2615,146396.75515309174
2616,139021.0539835521
2617,171015.12948027058
2618,178990.14317512538
2619,201296.80587837036
2620,181416.67347736566
2621,185103.2442964739
2622,187733.18158895432
2623,243160.3687731989
2624,278005.90987067245
2625,283234.424018759
2626,167232.0450587872
2627,166934.11910227287
2628,385942.5900208303
2629,416482.99102796573
2630,323875.14230838727
2631,412182.51449375815
2632,374649.6153143678
2633,290798.955644699
2634,369105.3173717957
2635,152191.998653448
2636,183758.84560930403
2637,169737.22721719736
2638,248300.88296700615
2639,184393.43940710474
2640,153093.25089981174
2641,114179.61403365743
2642,196094.50778170192
2643,104915.27847519952
2644,140354.28011976066
2645,99821.3396870963
2646,95326.71180982767
2647,99861.00383496853
2648,141925.38606072532
2649,141779.5661433677
2650,132183.3598140734
2651,150514.20224082502
2652,402106.1951309086
2653,261304.3470084331
2654,261022.1763853948
2655,367325.9204572496
2656,314486.6013451298
2657,310384.7909579299
2658,274120.77703000023
2659,291628.71206875576
2660,321981.36381367216
2661,332092.0605893703
2662,356454.2557382481
2663,274925.63246262376
2664,272966.5996428252
2665,309544.0000473026
2666,275615.08118096605
2667,171736.26532118203
2668,178464.72161986714
2669,179523.1432002352
2670,274771.2373250312
2671,179053.09060623153
2672,183559.48586244107
2673,207708.47418953088
2674,209579.3723524481
2675,168567.2812688909
2676,189498.43731357701
2677,195052.0888657124
2678,246700.13329363827
2679,273873.7288595229
2680,269561.55695592106
2681,364434.17448579415
2682,311596.93706501176
2683,449330.62065150903
2684,306779.86155811267
2685,322133.5660599124
2686,260291.25863814194
2687,305588.09835636907
2688,223663.5049356258
2689,201168.88043779647
2690,423015.8736651872
2691,196165.82404622462
2692,124210.21892051866
2693,199644.1860531697
2694,123370.12589315716
2695,195963.73423560843
2696,186260.82464694514
2697,193528.63812459476
2698,196877.51865622363
2699,185496.47210855116
2700,172210.3042138749
2701,165281.51057245067
2702,122131.89044198429
2703,139710.2531166874
2704,144405.51820640932
2705,124709.5357299084
2706,118478.67555933581
2707,124124.62485292368
2708,132083.65380047297
2709,111147.58548358624
2710,125095.83468442093
2711,271278.7826343013
2712,344635.7080778732
2713,177482.0921541852
2714,152806.13814550894
2715,170249.3885109175
2716,157440.61567088604
2717,179574.95590410425
2718,232459.83379934228
2719,157823.5214156752
2720,158869.17381869227
2721,144040.8384627635
2722,159319.05783923416
2723,150800.17077013289
2724,130546.66134931486
2725,135687.63518449597
2726,141872.47252387504
2727,171515.32714677593
2728,164510.63334953506
2729,151722.1685136457
2730,140610.48444785856
2731,118629.17607824926
2732,117143.18251856166
2733,158928.73984290374
