MSSubClass,LotFrontage,LotArea,Utilities,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MSZoning_0,MSZoning_2,MSZoning_3,MSZoning_5,MSZoning_6,Street_0,Street_1,Alley_0,Alley_1,Alley_2,LotShape_0,LotShape_1,LotShape_2,LotShape_3,LandContour_0,LandContour_1,LandContour_2,LandContour_3,LotConfig_0,LotConfig_1,LotConfig_2,LotConfig_3,LotConfig_4,LandSlope_0,LandSlope_1,LandSlope_2,Neighborhood_0,Neighborhood_1,Neighborhood_10,Neighborhood_11,Neighborhood_12,Neighborhood_13,Neighborhood_14,Neighborhood_15,Neighborhood_16,Neighborhood_17,Neighborhood_18,Neighborhood_19,Neighborhood_2,Neighborhood_20,Neighborhood_21,Neighborhood_22,Neighborhood_23,Neighborhood_24,Neighborhood_3,Neighborhood_4,Neighborhood_5,Neighborhood_6,Neighborhood_7,Neighborhood_8,Neighborhood_9,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition1_4,Condition1_5,Condition1_6,Condition1_7,Condition1_8,Condition2_0,Condition2_2,Condition2_3,Condition2_4,Condition2_5,Condition2_6,Condition2_7,Condition2_8,BldgType_0,BldgType_1,BldgType_2,BldgType_3,BldgType_4,HouseStyle_0,HouseStyle_1,HouseStyle_2,HouseStyle_3,HouseStyle_4,HouseStyle_5,HouseStyle_6,HouseStyle_7,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofStyle_3,RoofStyle_4,RoofStyle_5,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,RoofMatl_4,RoofMatl_5,RoofMatl_6,RoofMatl_7,Exterior1st_0,Exterior1st_1,Exterior1st_10,Exterior1st_11,Exterior1st_12,Exterior1st_13,Exterior1st_14,Exterior1st_15,Exterior1st_16,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior1st_6,Exterior1st_8,Exterior1st_9,Exterior2nd_0,Exterior2nd_1,Exterior2nd_10,Exterior2nd_11,Exterior2nd_12,Exterior2nd_13,Exterior2nd_14,Exterior2nd_15,Exterior2nd_16,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,Exterior2nd_6,Exterior2nd_7,Exterior2nd_8,Exterior2nd_9,MasVnrType_0,MasVnrType_1,MasVnrType_3,MasVnrType_4,Foundation_0,Foundation_1,Foundation_2,Foundation_3,Foundation_4,Foundation_5,Heating_0,Heating_1,Heating_2,Heating_3,Heating_4,Heating_5,CentralAir_0,CentralAir_1,Electrical_0,Electrical_1,Electrical_2,Electrical_3,Electrical_4,MiscFeature_0,MiscFeature_1,MiscFeature_2,MiscFeature_3,MiscFeature_4,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleType_4,SaleType_5,SaleType_6,SaleType_8,SaleType_9,SaleCondition_0,SaleCondition_1,SaleCondition_2,SaleCondition_3,SaleCondition_4,SaleCondition_5,YrSold_0,YrSold_1,YrSold_2,YrSold_3,YrSold_4,MoSold_0,MoSold_1,MoSold_2,MoSold_3
20,0.21177416712149266,0.040506930407308295,3,4,5,-0.20759446917100974,-0.9625656906074178,-0.3050715971019828,2,2,3,3,1,3,0.167478092380994,1,-0.2886528311122454,-0.2880595783753983,-0.2221601380734745,2,-0.5243211844557552,-0.7951632272572445,-0.12024172373467247,-1.0574210593357107,1.1078101491462131,-0.2410610357992968,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,2,-0.3186832657103453,7,-0.9512264882332891,0,5,0.21224119637166866,3,-1.02685765142659,-0.19173643690497652,3,3,1,0.20555730162067995,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,-0.08768781151769862,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
30,0.7487182203730928,0.010841209281545687,3,5,5,-1.6980279326761358,-1.6893684979547678,-0.5707501337786359,2,2,3,3,1,5,-0.7361458794990227,1,-0.2886528311122454,-0.491810586867183,-1.3668282744616664,1,-0.8477738393585736,-0.7951632272572445,-0.12024172373467247,-1.2953801424277924,-0.8199643654586394,-0.2410610357992968,-1.0260408358133,-0.7616206719986545,-1.0624645274102331,-0.21145358120204893,2,-0.934129784145668,7,-0.9512264882332891,0,4,0.11302213701761557,1,-1.02685765142659,-0.5005349370163492,2,3,2,-0.7521758378613592,-0.704483250333654,0.9009410748101996,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,0.7188400797214105,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
20,0.39075551820535936,-0.11994854095196852,3,4,5,-0.4063189309716933,-1.253286813546358,-0.5707501337786359,2,2,3,3,1,5,0.27494793369682125,1,-0.2886528311122454,-0.4216296839422349,-0.2449622921847931,1,0.16139844393822014,-0.7951632272572445,-0.12024172373467247,-0.5529478031804974,1.1078101491462131,-0.2410610357992968,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,2,-0.3186832657103453,7,-0.9512264882332891,0,0,-4.1203243954219815,0,-2.365439947036252,-2.2129629830885067,0,0,2,2.0571747046192894,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,0.7188400797214105,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
20,-0.3699152239010741,0.008636324603279549,3,6,7,0.18985445443035726,0.7817610470262231,-0.4157709873839216,2,2,3,3,2,5,1.6588962983965554,1,-0.2886528311122454,-0.35597658120599324,1.259979879162232,3,1.1576326210389012,-0.7951632272572445,-0.12024172373467247,0.17996617274311438,1.1078101491462131,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,3,-0.3186832657103453,7,2.15221635605856,3,5,0.23869961219941616,2,0.31172464418307205,0.03284429044874903,3,3,2,0.5886505574134956,0.3221901260553597,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,-0.08768781151769862,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
60,0.39075551820535936,-0.1313738524666203,3,6,5,0.4548204034979352,0.006504719189049276,1.2889996229579361,3,2,4,3,1,1,-0.9730181828073764,1,-0.2886528311122454,0.3933743500249038,-0.7215273131113511,2,-0.4803316233889718,0.9349845304921454,-0.12024172373467247,0.4122142378409862,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,3,0.29676325272497744,7,0.6004949339126351,3,5,0.2563385560845811,3,0.31172464418307205,0.014129229835938563,3,3,2,0.7801971853099035,-0.009968907482262356,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,-0.08768781151769862,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
90,-0.19093387281720745,-0.3506596559232709,3,5,5,0.2560959416972517,-0.2842164037498908,-0.5707501337786359,2,1,0,0,0,0,-0.9730181828073764,0,-0.2886528311122454,-1.2841756198907899,-2.4111669327600564,2,0.96356102809721,-0.7951632272572445,-0.12024172373467247,0.037190722887865325,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,1.3900227611572622,4.32857919166548,2,0.9122097711603002,7,-0.9512264882332891,0,5,0.2431093481707074,1,0.31172464418307205,-0.2946692702754341,3,3,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,-0.08768781151769862,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
20,1.1514262603117928,-0.011508303593606543,3,7,5,1.2497182507006692,1.16938921094481,-0.5707501337786359,2,2,4,3,1,1,-0.9730181828073764,1,-0.2886528311122454,1.4913658957861882,0.3843771612875993,4,0.1639860651774427,-0.7951632272572445,-0.12024172373467247,-0.5510441305157607,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,3,-0.3186832657103453,7,-0.9512264882332891,0,5,0.3092553877400761,2,1.650306939792734,1.2493232302814292,3,3,2,-0.7521758378613592,-0.16095028636299968,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,-0.08768781151769862,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
50,-0.3699152239010741,-0.2764953531088644,3,7,4,-1.3336997527082162,-1.6893684979547678,2.7502315746795283,2,1,3,3,1,2,-0.4817274796493092,1,-0.2886528311122454,0.5631668571013909,-0.03974290518292602,4,0.1639860651774427,0.5614559417330055,-0.12024172373467247,0.5759300870083385,-0.8199643654586394,-0.2410610357992968,-1.0260408358133,1.2275853765130371,1.3900227611572622,-0.21145358120204893,2,0.29676325272497744,7,2.15221635605856,3,1,0.18137304457262995,1,-1.02685765142659,-1.0900593463198789,3,3,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,3.0309318646672976,-0.06869174753820707,0,0,-0.08768781151769862,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
60,0.301264842663426,-0.11443632925630315,3,8,5,1.0509937888999856,0.927121608495693,3.680106453047814,3,2,5,3,1,1,-0.9730181828073764,1,-0.2886528311122454,1.0997111794630907,-0.01010010483821188,4,-0.2836724092080581,1.3566364343674933,-0.12024172373467247,0.9071691306725164,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,3,1.527656289595623,7,0.6004949339126351,4,5,0.2960261798262024,2,0.31172464418307205,0.8188768361867885,3,3,2,0.3651794915343531,-0.025067045370336088,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,-0.08768781151769862,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
30,-0.3699152239010741,0.028380064676844532,3,4,7,-2.8572539598467896,0.4910399240872828,-0.5707501337786359,2,2,2,3,1,1,-0.9730181828073764,1,-0.2886528311122454,0.16698434058958747,-0.9495488542245368,3,-0.2991981366433934,-0.7951632272572445,-0.12024172373467247,-0.8918015375036219,-0.8199643654586394,-0.2410610357992968,-1.0260408358133,-0.7616206719986545,-1.0624645274102331,-0.21145358120204893,2,-0.3186832657103453,7,-0.9512264882332891,0,1,0.1879876485295668,1,-1.02685765142659,-0.9356600962641926,2,2,0,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,0.8196560661262992,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20,-0.8173686016107409,-0.4526856833084951,3,5,5,-0.7706471109396129,-1.6893684979547678,-0.5707501337786359,2,2,3,3,1,5,-0.7449189277697024,4,0.7593180871749655,-0.11600317120455793,-0.6120769733770219,4,-0.9668044163628108,-0.7951632272572445,-0.12024172373467247,-1.3829490850056787,-0.8199643654586394,-0.2410610357992968,-1.0260408358133,-0.7616206719986545,-1.0624645274102331,-0.21145358120204893,2,-0.934129784145668,7,-0.9512264882332891,0,1,0.17475844061569304,1,-1.02685765142659,-1.0432716947878526,3,3,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,-0.08768781151769862,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50,0.7487182203730928,-0.20213060623279736,3,5,7,-1.7311486763095831,0.9755751289855163,-0.5707501337786359,2,2,3,3,1,1,-0.9730181828073764,1,-0.2886528311122454,0.5110971549312683,-0.6029561117324945,2,-0.4285791986045208,0.3964617184774346,-0.12024172373467247,0.002924614922605555,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,1,0.29676325272497744,7,-0.9512264882332891,0,0,-4.1203243954219815,0,-2.365439947036252,-2.2129629830885067,0,0,0,-0.7521758378613592,-0.704483250333654,1.9975361441537576,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,-0.08768781151769862,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20,1.6436249757924264,0.12369121599643992,3,6,6,0.18985445443035726,-0.3811234447295376,2.086035232987895,2,2,4,3,1,4,0.5732315748999335,1,-0.2886528311122454,1.2944065875774626,1.7935502853670866,4,1.7631359910169777,-0.7951632272572445,-0.12024172373467247,0.6254255762914914,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,2,0.29676325272497744,7,0.6004949339126351,3,5,0.23869961219941616,2,0.31172464418307205,0.3416427905601217,3,3,2,-0.7521758378613592,1.1374895720113412,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,3,-0.08768781151769862,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
50,0.301264842663426,-0.0994030246317613,3,6,4,-0.5719226491389294,-0.6233910471786543,-0.5707501337786359,2,2,3,2,1,3,0.0007901752380783207,1,-0.2886528311122454,-0.03903056799655038,-0.1446328140949914,3,0.13810985278521726,0.6691605041359477,-0.12024172373467247,0.6463659756035947,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,1.3900227611572622,-0.21145358120204893,2,0.29676325272497744,7,-0.9512264882332891,0,5,0.1879876485295668,1,-1.02685765142659,-0.6923643082976565,3,3,2,0.7003860903530669,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,-0.08768781151769862,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
80,-0.3699152239010741,-0.27729712935550666,3,7,5,0.951631557999644,0.7333075265363995,-0.5707501337786359,2,2,4,3,1,6,-0.4247026658898907,1,-0.2886528311122454,-0.9808130072474662,-1.5355642148854238,4,-1.0056187349511492,0.7081174735157353,-0.12024172373467247,-0.16269490690948335,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,2,0.29676325272497744,7,0.6004949339126351,3,3,0.2894115758692655,3,0.31172464418307205,-0.3414569218074603,3,3,2,0.6844238713616996,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,0,-0.08768781151769862,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
60,0.39075551820535936,-0.0553053310664385,3,7,5,1.1834767634337746,1.072482169965163,0.6469431593226909,3,2,5,3,3,6,1.1851516917798477,1,-0.2886528311122454,-0.6502835934719045,0.4710253469106098,4,0.3088928545739054,2.44513999056744,-0.12024172373467247,2.247354686647121,1.1078101491462131,-0.2410610357992968,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.21145358120204893,4,2.143102808030945,7,0.6004949339126351,4,3,0.3048456517687849,3,1.650306939792734,1.4926190182479653,3,3,2,0.20555730162067995,2.0735741210719127,-0.3593249004055313,-0.11633928614822255,2.7438761934613103,-0.06869174753820707,0,0,-0.08768781151769862,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,-0.3699152239010741,1.0506447791456912,3,6,5,-0.6050433927723767,-1.5440079364852979,0.44768425681520096,2,3,4,3,2,5,-0.8962540104389285,3,5.100026032743295,0.7646539654988226,1.7137427459774717,2,2.8369988052943347,-0.7951632272572445,-0.12024172373467247,1.4154497321572028,1.1078101491462131,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,3,0.29676325272497744,7,2.15221635605856,4,4,0.1857827805439212,1,0.31172464418307205,-0.10751866414732944,3,3,2,0.5726883384221283,1.1072932962351938,2.783156492340188,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0,3,-0.08768781151769862,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
